index,r2,xc,yc,zc,mx,my,mz,inc,dec,m
74,0.9965438413404802,516.2379640932626,689.3660477042868,-40.285614443626166,-6.183158367405558e-13,-3.920471375226851e-13,-6.574156466414784e-13,41.92220310930992,-122.37700386197142,9.839770141893245e-13
75,0.9763297519181575,992.1876184583039,343.6046051246307,-26.776929981794783,-1.2613324505334942e-13,-1.9931402609277373e-13,-2.0973142203309946e-13,41.642667394902084,-147.67286695759296,3.156310280898018e-13
76,0.9764729395659163,1341.7708164562316,642.0220278597078,-21.368824393631588,-4.553136423107103e-14,-9.30563432921892e-14,-1.0469308498507408e-13,45.30117151423107,-153.9280454305861,1.4728621863347624e-13
77,0.9866197446372087,2192.6627793339435,619.9164973694369,-10.963263032003415,-1.618393721227117e-14,-2.5370349734324436e-14,1.2049244820662414e-14,-21.821331222922563,-147.46588990527445,3.2415409454161324e-14
78,0.9891408951159685,794.5107092921912,1087.8878648992634,-20.967322697028454,-1.5141451513466876e-13,-8.398498041859956e-14,-8.74053713845347e-14,26.78486593115406,-119.01578612508547,1.9395755019139582e-13
79,0.9866168366535054,2192.663112037467,619.9163163083246,-10.963117688271128,-1.618068582900056e-14,-2.537346275384391e-14,1.2047821975571766e-14,-21.818420807369016,-147.4742963350072,3.241569404428345e-14
80,0.9891407849339999,794.5113484391903,1087.8878667975894,-20.967329582142813,-1.514064821024285e-13,-8.39808291416318e-14,-8.741381312959857e-14,26.78829536202517,-119.015874215206,1.9395328615882054e-13
81,0.9912379344754099,65.52077577887192,851.2444149162746,-29.82858610924386,-3.287809770145686e-13,4.670743836045201e-14,-2.9433371834248036e-13,41.55147567037363,-81.91452325881048,4.4374638409587096e-13
82,0.9843457627504624,672.077631381694,117.5588420052831,-17.408808891083613,4.086315052839363e-14,-1.673051894470462e-13,-4.789506715219113e-14,15.541187600110739,166.27461391943427,1.787589464741026e-13
83,0.9048739619564826,1094.058874503199,1305.2110714969929,-78.02343673154981,-7.819374000883473e-12,4.135243391157032e-12,5.659403372120416e-13,-3.660828709494615,-62.128061643652444,8.863584835442373e-12
84,0.897261535386555,2017.8611633334608,1053.239794731944,-46.5061590430465,-9.581680176453328e-13,9.823872495480642e-13,-5.333523970414741e-13,21.239093705439085,-44.284953254434974,1.4722891827161141e-12
85,0.9813212353057974,1269.225329210747,799.1063808252183,-59.19467949389936,-1.4957810720748677e-12,1.4476788453903687e-12,-1.661603821698163e-12,38.597809505312,-45.9362482737427,2.6634680991613494e-12
86,0.9912388061635765,65.52204418671761,851.2449140867677,-29.827286053386974,-3.286989073195698e-13,4.671433845508138e-14,-2.943016186550334e-13,41.555250349210375,-81.91135222589189,4.4366501308233416e-13
87,0.9843464077233466,672.077796177618,117.55852213081162,-17.408576778787065,4.086179644124758e-14,-1.6729786173984634e-13,-4.789132135867938e-14,15.540669775722137,166.2744731168509,1.7875077513848994e-13
88,0.9378563800698766,2010.6061694237312,437.4930753425449,-17.689972069378094,5.4572616376396364e-14,-5.058781741796181e-14,-3.594900046362328e-14,25.785231842443853,132.8299539610416,8.264156559269646e-14
89,0.9050331336750231,1094.0588745030457,1305.214455670133,-78.0556860986003,-7.83424225640424e-12,4.142477819248625e-12,5.606757620727889e-13,-3.6201204888608935,-62.131654209353655,8.879742762331156e-12
90,0.9310435082454003,1684.429437251523,576.2705627484772,-101.61485145950991,-1.3286804590909547e-11,7.323244524349978e-12,5.477505050808214e-12,-19.85177718414118,-61.137908539514676,1.6129852701809353e-11
91,0.981314153099184,1269.2133240027258,799.1068293093617,-59.196758219212334,-1.4972514667652827e-12,1.4467577766975888e-12,-1.6613222981319662e-12,38.587484960594644,-45.98260279097718,2.6636181778618754e-12
92,0.9802240553780561,2063.209687947138,451.14842660636543,-9.989125786275855,-1.7327496063187992e-14,-2.441090039108881e-14,-1.0975479399789722e-14,20.13483440351152,-144.6318702104923,3.188409204883626e-14
93,0.9770351785531776,2060.7793688729075,524.1165192357657,-13.652036429138741,1.2059874078240044e-14,4.044748216915434e-14,-2.0997545846568676e-14,26.44981522306787,16.602544519796194,4.714166212795024e-14
94,0.9955425232862883,1042.3987294490928,1140.5241731183198,-23.347767596444097,3.0796963909222926e-14,-1.4419007113121878e-15,-1.4798869514117566e-13,78.23181427230514,92.68060640185337,1.5116608731218483e-13
95,0.8020423501483726,1976.8705627484765,678.6294372515229,-48.641393845402554,8.099112032420558e-13,-9.822793951336888e-13,6.800892676359719e-13,-28.11077327976148,140.493660454905,1.4433815778216213e-12
96,0.9862490870627457,1687.6029301012165,778.8958954840973,-22.513596916849906,-1.8322587626428322e-14,1.1755898558157737e-13,-5.310808887133923e-14,24.054451500304538,-8.858770875008332,1.3029313647258527e-13
97,0.9804248176450611,495.5010777904238,372.40191589855925,-77.49665440622294,-1.860357690859042e-12,-7.223087516894619e-12,-3.3037724334598766e-12,23.890242935192273,-165.55696515596574,8.157747011690585e-12
98,0.8591994622532204,844.1705627484773,204.97056274847714,-82.58208147200429,2.6974348485979653e-12,-4.9715387338020666e-12,-1.7006685543371323e-12,16.73469263998778,151.51682912827152,5.90632082398477e-12
99,0.9833983960178622,1497.6644734075678,818.8901178736128,-20.58984051577027,1.0699703771386867e-13,4.249007895933786e-14,-6.04850605332662e-14,27.7168000465491,68.34125365247127,1.3004697396412835e-13
100,0.9955444854356708,1042.3928113307036,1140.5291780097948,-23.353823257348278,3.0719832857027196e-14,-1.3495918174733558e-15,-1.481108885137069e-13,78.27137659254834,92.5155158111314,1.5126918002407893e-13
101,0.9687465923572269,1739.4374062766228,560.7872194564777,-14.749455226978801,-7.534026894185008e-15,1.4319936597115102e-14,-2.6133736541746542e-14,58.235936643421596,-27.749823844664324,3.0737506909655475e-14
102,0.9862464769302662,1687.6036867995626,778.8954335295035,-22.51275516517472,-1.833468550262794e-14,1.1754518486754176e-13,-5.310172924513168e-14,24.054007774326962,-8.865551433257476,1.3027979439210103e-13
103,0.9865661221877905,1398.1696682164936,1109.5875664219263,-65.7388918994515,1.319221741172908e-12,2.9588898303082535e-12,-2.9108479750282424e-12,41.939855837919275,24.029714061911815,4.355273925255552e-12
104,0.9649601856680379,314.83919515417597,233.36549220650417,-39.236008599248315,-2.019269217043577e-13,-7.849645271257655e-13,-7.67845472559882e-14,5.41175540981618,-165.5738251231556,8.141496528600141e-13
105,0.9833984238496273,1497.665127227487,818.8926984657553,-20.58994309286117,1.0701549956980605e-13,4.2474599107565854e-14,-6.047416579062126e-14,27.710205422006098,68.35180388812392,1.3005204129730198e-13
106,0.9950965600534534,178.33299513434778,1039.128406174419,-22.053455654137842,-5.974175788457061e-14,-9.997712505573035e-14,-2.366773108688853e-14,11.486915723432096,-149.1393914628677,1.1884723246398745e-13
107,0.9036763283907472,1938.8425791022594,489.85794755812316,-17.847195976150985,-1.4922075984614267e-13,4.800331162853335e-14,-5.989364512320054e-15,2.1881616065718874,-72.1673671040278,1.568662665573058e-13
108,0.8791184473326292,1665.608495838976,845.1188923659621,-9.068815096207059,-1.1172553022337978e-14,-8.812818765970049e-15,2.0262566761235183e-16,-0.8158007707284243,-128.2660888117771,1.4231400942983888e-14
109,0.9202347659377663,717.2705627469786,162.67056274799023,-52.573700825184424,-1.0436758222955965e-12,-4.902469055161276e-13,-7.313749572294437e-13,32.38604125446968,-115.16090008237467,1.3654708266656228e-12
110,0.9899973589380642,1760.9407247996653,1273.7628418684787,-128.72817206773763,2.684008740528997e-12,-2.313775497550003e-11,-2.6570903669944066e-11,48.7611525544707,173.3831908439993,3.533514581918348e-11
111,0.9754086920498232,704.2466504187295,111.66384619024826,-24.757875290725295,1.1077891762601242e-13,-1.930230801950739e-13,-2.4606254975283815e-14,6.309198329127923,150.14782231131625,2.2390923576818679e-13
112,0.9810176607397698,1155.7893420266819,112.7224786556939,-14.929551844522937,-2.8357932488364783e-14,2.5912468816487096e-14,-6.738439153992682e-14,60.313775923467404,-47.580044121037545,7.756471232710293e-14
113,0.9677401456431112,629.6176223050651,407.0271523279834,-14.700053692034372,1.9643779512889536e-14,-3.1599993867317894e-14,-4.972683280046119e-14,53.19437932672478,148.1333159902538,6.210632484965255e-14
114,0.5580090119209102,920.7847763108504,155.51522368914976,-47.75641028675185,1.1369779142416676e-12,-1.1002796505054227e-12,1.999821268819514e-13,-7.203731639346752,134.06024808827192,1.5947811567302572e-12
115,0.9842116299395792,819.935605658805,98.04923131835805,-20.05838842034831,-2.873988664923858e-14,-6.166485808509217e-14,-9.469179391980433e-14,54.30383619146562,-155.0113794839618,1.1659790582603246e-13
116,0.9112737692065251,2235.8556174505056,654.2379284226854,-6.6366917104552225,-1.362611557853404e-14,-1.0516449502696936e-15,-7.421216444052712e-15,28.502712196762467,-94.41326112687663,1.555157343713086e-14
117,0.9302643203265903,784.4847763108497,122.61522368914977,-83.88556102513475,-2.8006173955108603e-13,-9.636169137717851e-12,3.0400423231836917e-12,-17.502632304350573,-178.33524716526057,1.0108216833616821e-11
118,0.6892732147640713,1072.3571440813855,228.47696489115648,-18.894633528847823,-9.625908562122036e-14,-2.67669505590128e-13,7.411303248658307e-13,-69.00280078454054,-160.2204424835857,7.938431420773431e-13
119,0.7143116468122386,688.133548585504,764.7125978348888,-17.58348684303828,-8.500940276127968e-14,1.7070082910988796e-13,4.808505418518481e-13,-68.36757322994436,-26.473409464807304,5.172838826175126e-13
120,0.987382275978399,1324.3787476249215,196.3539905675567,-16.544953149576568,4.4236057450811306e-14,-7.586004062197494e-15,-4.0002935891814904e-14,41.71046548087897,99.73095053868742,6.012163600890954e-14
121,0.9740379229232093,1353.4540396674363,985.1650790134148,-42.25175897085289,2.5678629487108665e-13,-3.882773875463233e-13,-5.060735105145471e-13,47.39077223165814,146.52144090887865,6.876110302765189e-13
122,0.936873710531856,1486.5857405493018,170.6670262542101,-9.523160607764957,1.8828586269745628e-14,-1.8016338169713713e-14,-6.420304994227575e-15,13.840317106434101,133.73711638760452,2.6838860225084826e-14
123,0.9763031884756593,899.3220333774469,529.1538985012415,-69.33789384543206,2.865448888791185e-12,4.158869562367481e-12,-2.0477089439854322e-12,22.070153109236724,34.56672741316814,5.449780297437619e-12
124,0.9739953440728836,1512.4779397830016,561.6363627976057,-15.690589729580367,1.1831771352075373e-14,5.4389181494926427e-14,-2.3968207371110335e-14,23.29712523598977,12.272857160729197,6.060238313466217e-14
125,0.9754458960511454,595.411218313814,270.6219521236111,-18.248879354459177,5.2463339647870783e-14,-1.618319789605437e-14,-2.7509178639016307e-14,26.613342842050034,107.14325682918528,6.140889846385474e-14
126,0.9639486765358208,602.4078550480144,570.4226394017383,-41.79201200687616,-3.928972459483355e-13,1.2076059557471423e-13,-3.824492846832083e-13,42.936644785228125,-72.91470602655869,5.61443516902675e-13
127,0.9040954883047971,925.9021771902869,428.55850705401105,-21.250680249145685,-8.432984488535493e-14,-5.2831460407550506e-14,-3.8203269918364245e-14,21.00205737339883,-122.06656437495351,1.0659350721145258e-13
128,0.7606214045151428,1314.3129229306437,145.8942492093551,-10.560364349321395,-3.4930299868746803e-14,-2.4661268088479115e-15,5.439386899509083e-16,-0.889929595355813,-94.03845909910184,3.5021471980148365e-14
129,0.7604058754236822,1362.3671388422856,420.1944377828112,-13.570696871009813,-1.66624579711844e-14,-2.106004801321453e-15,-2.7667462672296088e-14,58.7409295102424,-97.20354311511188,3.236605092666655e-14
130,0.9681669740597191,2069.366809320706,725.047796818481,-15.3866954272618,3.2980745821329196e-14,7.75222678951271e-15,-1.780853309778785e-14,27.72829808620827,76.77256525819988,3.8274932608982695e-14
131,0.8458638449534439,1052.3847763108502,502.48477631085024,-72.9605867909293,2.3243447214178944e-12,2.1488569583036276e-12,1.5537361081755195e-12,-26.14364516859118,47.24661336109029,3.5262246815938373e-12
